Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,DateSold,YearSold,Age,Grant
Craigieburn,53 Loudon Cct,3,h,472000,S,Skad,2018-02,20.6,3064,2,1,238,131,2016,Hume City Council,-37.56692,144.90448,Northern Metropolitan,24/2/2018,2018,2,TRUE
Craigieburn,22 Northumberland Cct,3,h,515000,S,Barry,2018-02,20.6,3064,1,2,495,138,2008,Hume City Council,-37.58131,144.93038,Northern Metropolitan,24/2/2018,2018,10,TRUE
Craigieburn,78 Wisteria Av,4,h,583000,S,Ray,2018-02,20.6,3064,2,2,400,162,2016,Hume City Council,-37.56861,144.92493,Northern Metropolitan,24/2/2018,2018,2,TRUE
Croydon Hills,12 Grange Tce,4,h,1010000,S,McGrath,2018-02,23,3136,2,2,1187,190,1983,Maroondah City Council,-37.77936,145.26143,Eastern Metropolitan,24/2/2018,2018,35,FALSE
Derrimut,45 Pembroke Cr,4,h,695000,S,Barry,2018-02,14.7,3030,2,2,448,166,2011,Brimbank City Council,-37.78213,144.75637,Western Metropolitan,24/2/2018,2018,7,TRUE
Dingley Village,11 Seaton Dr,4,h,760000,PI,Ray,2018-02,22.2,3172,2,2,558,142,2004,Kingston City Council,-37.97801,145.13348,South-Eastern Metropolitan,24/2/2018,2018,14,TRUE
Doncaster,86 Ayr St,3,h,890000,S,Barry,2018-02,12.4,3108,1,1,462,122,1970,Manningham City Council,-37.78021,145.1033,Eastern Metropolitan,24/2/2018,2018,48,FALSE
Doncaster,48 Dunoon St,3,h,1350000,SP,Jellis,2018-02,12.4,3108,1,2,730,125,1965,Manningham City Council,-37.79365,145.13721,Eastern Metropolitan,24/2/2018,2018,53,FALSE
Doncaster East,6 Duckett St,3,h,1250000,PI,Jellis,2018-02,14.3,3109,2,4,652,153,1975,Manningham City Council,-37.79769,145.15029,Eastern Metropolitan,24/2/2018,2018,43,FALSE
Donvale,10 Ellerton Ct,5,h,1898000,S,Ray,2018-02,16.1,3111,3,3,1366,290,1980,Manningham City Council,-37.77848,145.17597,Eastern Metropolitan,24/2/2018,2018,38,FALSE
Doreen,13 Kossatz Tce,4,h,670000,S,Millership,2018-02,25.9,3754,2,2,687,235,2008,Nillumbik Shire Council,-37.6147,145.13255,Northern Victoria,24/2/2018,2018,10,TRUE
Doveton,12 Box St,3,h,670000,S,Hall,2018-02,28.8,3177,1,1,578,97,1960,Casey City Council,-37.99478,145.23681,South-Eastern Metropolitan,24/2/2018,2018,58,FALSE
Eltham,16 Fay St,3,h,1285000,S,Morrison,2018-02,18,3095,2,2,993,200,1980,Banyule City Council,-37.7146,145.14124,Eastern Metropolitan,24/2/2018,2018,38,FALSE
Endeavour Hills,10 Barnsley Dr,6,h,1070000,S,One,2018-02,28.5,3802,3,2,800,326,1997,Casey City Council,-37.97776,145.27613,South-Eastern Metropolitan,24/2/2018,2018,21,TRUE
Epping,13 Baystone Rd,3,h,585000,S,Love,2018-02,19.6,3076,1,2,572,115,1985,Whittlesea City Council,-37.64763,145.04872,Northern Metropolitan,24/2/2018,2018,33,FALSE
Epping,11 Buckland Cr,3,h,620000,S,HAR,2018-02,19.6,3076,1,2,527,102,1980,Whittlesea City Council,-37.64162,145.03814,Northern Metropolitan,24/2/2018,2018,38,FALSE
Epping,16 Dunolly St,4,h,681000,SP,Stockdale,2018-02,19.6,3076,3,2,350,210,2008,Whittlesea City Council,-37.63014,145.02428,Northern Metropolitan,24/2/2018,2018,10,TRUE
Epping,75 Grand Pde,4,h,795000,PI,Nelson,2018-02,19.6,3076,2,4,672,191,1996,Whittlesea City Council,-37.65491,145.02649,Northern Metropolitan,24/2/2018,2018,22,TRUE
Epping,3 McFarlane Cr,3,h,560000,S,Love,2018-02,19.6,3076,1,2,536,110,1985,Whittlesea City Council,-37.6471,145.03752,Northern Metropolitan,24/2/2018,2018,33,FALSE
Epping,15 Savannah Cr,3,h,530000,S,HAR,2018-02,19.6,3076,1,2,536,126,1983,Whittlesea City Council,-37.64822,145.03767,Northern Metropolitan,24/2/2018,2018,35,FALSE
Essendon,89 Glass St,3,h,2125000,S,McDonald,2018-02,7.5,3040,2,3,1023,181,1920,Moonee Valley City Council,-37.74653,144.91412,Western Metropolitan,24/2/2018,2018,98,FALSE
Essendon,5/3 Violet St,2,u,502000,S,Brad,2018-02,7.5,3040,1,1,105,63,1970,Moonee Valley City Council,-37.75557,144.91246,Western Metropolitan,24/2/2018,2018,48,FALSE
Essendon North,8A Salisbury St,2,h,710000,SP,Nelson,2018-02,8.2,3041,1,1,314,102,1940,Moonee Valley City Council,-37.73613,144.90235,Western Metropolitan,24/2/2018,2018,78,FALSE
Essendon West,28B Emerald St,4,t,800000,VB,Nelson,2018-02,7.5,3040,3,1,182,157,2015,Moonee Valley City Council,-37.75156,144.886,Western Metropolitan,24/2/2018,2018,3,TRUE
Essendon West,24 Ruby St,4,h,1365000,S,Nelson,2018-02,7.5,3040,2,3,886,102,1950,Moonee Valley City Council,-37.75243,144.88566,Western Metropolitan,24/2/2018,2018,68,FALSE
Fairfield,10 Rathmines St,3,h,1275000,SP,Jellis,2018-02,5.7,3078,2,1,324,165,1950,Darebin City Council,-37.78265,145.01498,Northern Metropolitan,24/2/2018,2018,68,FALSE
Fawkner,69 Marlborough St,4,h,879500,PI,Raine,2018-02,13.1,3060,1,2,690,116,1950,Hume City Council,-37.71829,144.96605,Northern Metropolitan,24/2/2018,2018,68,FALSE
Fawkner,25 William St,3,h,728000,S,Ray,2018-02,13.1,3060,1,4,584,122,1960,Hume City Council,-37.70428,144.96717,Northern Metropolitan,24/2/2018,2018,58,FALSE
Ferntree Gully,42 Moira Av,3,t,636000,S,Stockdale,2018-02,24.8,3156,1,2,212,138,2002,Knox City Council,-37.87374,145.27058,Eastern Metropolitan,24/2/2018,2018,16,TRUE
Fitzroy North,353 Rae St,2,h,1362500,S,Nelson,2018-02,3.6,3068,1,1,180,78,1900,Moreland City Council,-37.78401,144.97982,Northern Metropolitan,24/2/2018,2018,118,FALSE
Flemington,22 Crown St,2,h,850000,VB,Jellis,2018-02,3.4,3031,1,1,157,157,1900,Melbourne City Council,-37.78659,144.92285,Northern Metropolitan,24/2/2018,2018,118,FALSE
Footscray,105 Eleanor St,3,h,945000,S,Jas,2018-02,5.1,3011,1,0,219,107,1900,Maribyrnong City Council,-37.79732,144.8848,Western Metropolitan,24/2/2018,2018,118,FALSE
Footscray,21 Stafford St,3,h,931000,SP,Jas,2018-02,5.1,3011,1,0,240,101,1930,Maribyrnong City Council,-37.79392,144.88418,Western Metropolitan,24/2/2018,2018,88,FALSE
Frankston,2A Olive Gr,2,h,600000,VB,hockingstuart,2018-02,38,3199,1,7,383,86,2008,Frankston City Council,-38.14529,145.12912,South-Eastern Metropolitan,24/2/2018,2018,10,TRUE
Gardenvale,28 Magnolia Rd,4,h,883000,S,McGrath,2018-02,7.2,3185,2,2,558,161,1925,Glen Eira City Council,-37.89871,145.01019,Southern Metropolitan,24/2/2018,2018,93,FALSE
Gladstone Park,55 The Circuit,3,h,630000,SP,Barry,2018-02,12.9,3043,2,2,542,126,1984,Hume City Council,-37.70147,144.89095,Western Metropolitan,24/2/2018,2018,34,FALSE
Glen Iris,9 Aintree Rd,3,h,2300000,VB,hockingstuart,2018-02,7.3,3146,2,1,485,148,1910,Boroondara City Council,-37.85738,145.04337,Southern Metropolitan,24/2/2018,2018,108,FALSE
Glen Iris,22 Vears Rd,3,h,1633000,S,Jellis,2018-02,7.3,3146,2,3,604,143,1948,Boroondara City Council,-37.86019,145.08823,Southern Metropolitan,24/2/2018,2018,70,FALSE
Glen Waverley,58 Delmore Cr,3,h,1330000,S,JRW,2018-02,16.7,3150,1,1,651,133,1960,Monash City Council,-37.86361,145.15233,Eastern Metropolitan,24/2/2018,2018,58,FALSE
Glen Waverley,3 Garwain Pde,4,h,1280000,S,Fletchers,2018-02,16.7,3150,2,2,657,208,1970,Monash City Council,-37.8697,145.18103,Eastern Metropolitan,24/2/2018,2018,48,FALSE
Glen Waverley,1 Herald Ct,4,h,1250000,VB,Jellis,2018-02,16.7,3150,2,2,646,187,1970,Monash City Council,-37.87327,145.18531,Eastern Metropolitan,24/2/2018,2018,48,FALSE
Glen Waverley,25 Tulloch Gr,5,h,1000000,VB,Harcourts,2018-02,16.7,3150,2,2,362,195,1990,Monash City Council,-37.89877,145.15125,Eastern Metropolitan,24/2/2018,2018,28,TRUE
Glenroy,92 Bindi St,3,h,629000,S,Raine,2018-02,11.2,3046,1,1,665,130,1950,Moreland City Council,-37.69523,144.92933,Northern Metropolitan,24/2/2018,2018,68,FALSE
Greensborough,9 Haliday Ct,4,h,922000,S,Jellis,2018-02,16.1,3088,2,2,914,180,1975,Banyule City Council,-37.69672,145.09791,Northern Metropolitan,24/2/2018,2018,43,FALSE
Greensborough,2 Warralong Av,3,h,775000,S,Darren,2018-02,16.1,3088,2,1,610,121,1970,Banyule City Council,-37.71686,145.09261,Northern Metropolitan,24/2/2018,2018,48,FALSE
Greenvale,102 Greenvale Dr,4,h,900000,SP,Raine,2018-02,20.4,3059,2,2,1134,324,1980,Hume City Council,-37.64221,144.8926,Northern Metropolitan,24/2/2018,2018,38,FALSE
Greenvale,3 Piccadilly Ct,3,h,740000,S,Jason,2018-02,20.4,3059,2,4,814,176,1990,Hume City Council,-37.65651,144.90259,Northern Metropolitan,24/2/2018,2018,28,TRUE
Hadfield,6 Knole St,3,h,750000,SP,D'Aprano,2018-02,11.2,3046,1,3,650,189,1950,Moreland City Council,-37.71498,144.95076,Northern Metropolitan,24/2/2018,2018,68,FALSE
Hampton,22 May St,3,h,2440000,S,Marshall,2018-02,13.8,3188,2,1,752,233,1936,Bayside City Council,-37.93592,145.01187,Southern Metropolitan,24/2/2018,2018,82,FALSE
Hampton,10 Wales St,3,h,1615000,S,Charlton,2018-02,13.8,3188,2,2,340,183,2000,Bayside City Council,-37.9445,145.01609,Southern Metropolitan,24/2/2018,2018,18,TRUE
Hawthorn,29 Grove Rd,5,h,4630000,S,Marshall,2018-02,5.3,3122,3,2,613,160,2013,Boroondara City Council,-37.81457,145.02455,Southern Metropolitan,24/2/2018,2018,5,TRUE
Hawthorn,53 Mason St,3,h,1660000,PI,Jellis,2018-02,5.3,3122,1,1,251,110,1890,Boroondara City Council,-37.81684,145.02068,Southern Metropolitan,24/2/2018,2018,128,FALSE
Hawthorn East,18 Bluff St,4,h,3950000,S,Marshall,2018-02,6.2,3123,3,3,851,333,1980,Boroondara City Council,-37.84437,145.04763,Southern Metropolitan,24/2/2018,2018,38,FALSE
Hawthorn East,34 Roseberry St,3,h,1650000,VB,Fletchers,2018-02,6.2,3123,2,1,238,178,2000,Boroondara City Council,-37.82671,145.04786,Southern Metropolitan,24/2/2018,2018,18,TRUE
Hawthorn East,15 Westley St,3,h,1450000,VB,Marshall,2018-02,6.2,3123,1,2,268,95,1930,Boroondara City Council,-37.81875,145.05695,Southern Metropolitan,24/2/2018,2018,88,FALSE
Heidelberg Heights,50 Southern Rd,3,h,858000,S,Ray,2018-02,8.8,3081,2,2,681,200,1955,Banyule City Council,-37.7425,145.05316,Eastern Metropolitan,24/2/2018,2018,63,FALSE
Highett,52 Ashwood Av,3,t,870000,S,Buxton,2018-02,16,3190,1,2,238,137,1970,Bayside City Council,-37.94703,145.02513,Southern Metropolitan,24/2/2018,2018,48,FALSE
Highett,13 Cloyne St,3,h,1280000,PI,Buxton,2018-02,16,3190,1,1,643,103,1950,Bayside City Council,-37.95408,145.03569,Southern Metropolitan,24/2/2018,2018,68,FALSE
Highett,38 Nicol St,4,h,1650000,SP,Buxton,2018-02,16,3190,2,2,589,158,1950,Bayside City Council,-37.94832,145.02815,Southern Metropolitan,24/2/2018,2018,68,FALSE
Hillside,15 Ahmet Pl,3,h,605000,S,Barry,2018-02,18,3037,2,2,655,192,1995,Brimbank City Council,-37.69639,144.75227,Western Metropolitan,24/2/2018,2018,23,TRUE
Hillside,20 Bellevue Bvd,4,h,765000,S,Barry,2018-02,18,3037,2,2,760,201,1998,Brimbank City Council,-37.69011,144.7373,Western Metropolitan,24/2/2018,2018,20,TRUE
Hillside,10 Castlewellan Bvd,6,h,950000,PI,Barry,2018-02,18,3037,3,3,2000,290,1995,Brimbank City Council,-37.69332,144.7305,Western Metropolitan,24/2/2018,2018,23,TRUE
Hillside,11 The Parks,4,h,840000,S,Barry,2018-02,18,3037,3,3,619,275,2011,Brimbank City Council,-37.69012,144.74385,Western Metropolitan,24/2/2018,2018,7,TRUE
Hoppers Crossing,9 Arundel Ct,3,h,470000,VB,Raine,2018-02,18.4,3029,1,4,589,95,1986,Wyndham City Council,-37.86588,144.70966,Western Metropolitan,24/2/2018,2018,32,FALSE
Hoppers Crossing,4 Branton Rd,3,h,625000,S,YPA,2018-02,18.4,3029,1,1,552,143,1980,Wyndham City Council,-37.87516,144.70114,Western Metropolitan,24/2/2018,2018,38,FALSE
Hoppers Crossing,2 Talina Cl,3,h,520000,S,Barry,2018-02,18.4,3029,2,2,460,121,1990,Wyndham City Council,-37.87263,144.66732,Western Metropolitan,24/2/2018,2018,28,TRUE
Ivanhoe,122 Bond St,4,h,1836000,SP,Nelson,2018-02,7.8,3079,2,2,624,200,1955,Banyule City Council,-37.76154,145.03147,Eastern Metropolitan,24/2/2018,2018,63,FALSE
Ivanhoe,50 Magnolia Rd,3,h,1417500,S,Miles,2018-02,7.8,3079,1,1,647,164,1920,Banyule City Council,-37.7578,145.05034,Eastern Metropolitan,24/2/2018,2018,98,FALSE
Jacana,18 Lichfield Av,4,h,600000,PI,Barry,2018-02,14,3047,1,1,600,120,1960,Hume City Council,-37.68725,144.91374,Northern Metropolitan,24/2/2018,2018,58,FALSE
Keilor East,92 Brees Rd,3,h,800000,VB,Nelson,2018-02,11.7,3033,2,1,341,134,2015,Brimbank City Council,-37.74442,144.87636,Western Metropolitan,24/2/2018,2018,3,TRUE
Keilor Lodge,26 Truro Cr,3,h,653000,SP,YPA,2018-02,15.5,3038,2,2,625,153,2000,Brimbank City Council,-37.69924,144.79452,Western Metropolitan,24/2/2018,2018,18,TRUE
Kensington,130 Bellair St,3,h,1394000,S,Nelson,2018-02,3.4,3031,1,1,232,124,1900,Melbourne City Council,-37.79243,144.92968,Northern Metropolitan,24/2/2018,2018,118,FALSE
Kensington,21 The Ridgeway,3,h,1640000,S,Biggin,2018-02,3.4,3031,2,1,203,166,1900,Melbourne City Council,-37.79435,144.92591,Northern Metropolitan,24/2/2018,2018,118,FALSE
Kew,38 Denmark St,3,h,1350000,VB,Jellis,2018-02,5.4,3101,1,2,323,146,1910,Boroondara City Council,-37.81155,145.02845,Southern Metropolitan,24/2/2018,2018,108,FALSE
Kew,118 Walpole St,6,h,2905000,SP,Marshall,2018-02,5.4,3101,3,2,855,294,1920,Boroondara City Council,-37.79626,145.03362,Southern Metropolitan,24/2/2018,2018,98,FALSE
Kew East,8 Ramsay Av,4,h,2930000,S,Marshall,2018-02,7.3,3102,2,4,650,304,2007,Boroondara City Council,-37.79693,145.04621,Southern Metropolitan,24/2/2018,2018,11,TRUE
Lalor,19 Dallas Dr,3,h,590000,S,Ray,2018-02,16.3,3075,1,6,538,105,1981,Whittlesea City Council,-37.67324,145.04212,Northern Metropolitan,24/2/2018,2018,37,FALSE
Lalor,5 Rosemary Dr,3,h,660500,S,Love,2018-02,16.3,3075,1,2,602,140,1970,Whittlesea City Council,-37.66044,145.00534,Northern Metropolitan,24/2/2018,2018,48,FALSE
Malvern East,1 Ferncroft Av,3,h,2200000,VB,Marshall,2018-02,8.4,3145,2,2,735,224,1920,Stonnington City Council,-37.86652,145.0569,Southern Metropolitan,24/2/2018,2018,98,FALSE
Malvern East,2 Finch St,5,h,3680000,S,Marshall,2018-02,8.4,3145,3,2,807,171,1907,Stonnington City Council,-37.87479,145.0429,Southern Metropolitan,24/2/2018,2018,111,FALSE
Malvern East,21 Nirvana Av,4,h,2200000,VB,Marshall,2018-02,8.4,3145,3,2,656,230,1960,Stonnington City Council,-37.88127,145.0637,Southern Metropolitan,24/2/2018,2018,58,FALSE
Malvern East,11 The Avenue,4,h,2425000,PI,Marshall,2018-02,8.4,3145,2,2,651,230,1920,Stonnington City Council,-37.87534,145.05488,Southern Metropolitan,24/2/2018,2018,98,FALSE
Malvern East,27 Turner St,2,h,1040000,S,Jellis,2018-02,8.4,3145,1,2,209,93,1960,Stonnington City Council,-37.87291,145.0451,Southern Metropolitan,24/2/2018,2018,58,FALSE
Malvern East,710 Waverley Rd,3,h,1250000,SP,Noel,2018-02,8.4,3145,1,3,555,133,1960,Stonnington City Council,-37.87874,145.08838,Southern Metropolitan,24/2/2018,2018,58,FALSE
Maribyrnong,50 Village Wy,3,t,637500,SP,Raine,2018-02,4.3,3032,2,2,78,107,2002,Maribyrnong City Council,-37.77158,144.88116,Western Metropolitan,24/2/2018,2018,16,TRUE
Melton,11 Inez Ct,4,h,500000,SP,PRDNationwide,2018-02,31.7,3337,2,4,600,135,1975,Melton City Council,-37.68728,144.5794,Western Victoria,24/2/2018,2018,43,FALSE
Melton West,1 Kashmir Pl,3,h,371000,S,Reliance,2018-02,31.7,3337,1,2,665,102,1975,Melton City Council,-37.67239,144.5616,Northern Victoria,24/2/2018,2018,43,FALSE
Mentone,63 Albenca St,3,h,770000,PI,Buxton,2018-02,20,3194,1,1,454,128,1975,Kingston City Council,-37.97581,145.07468,South-Eastern Metropolitan,24/2/2018,2018,43,FALSE
Mentone,13 Logan Ct,4,h,1155000,PI,Buxton,2018-02,20,3194,2,2,565,307,1985,Kingston City Council,-37.97861,145.07681,South-Eastern Metropolitan,24/2/2018,2018,33,FALSE
Mernda,12 Friesian St,4,h,535000,S,HAR,2018-02,25.9,3754,2,2,294,161,2017,Whittlesea City Council,-37.58651,145.08104,Northern Metropolitan,24/2/2018,2018,1,TRUE
Mernda,4 Jane Ct,3,h,585000,SP,RW,2018-02,25.9,3754,1,4,604,102,1980,Whittlesea City Council,-37.59517,145.1041,Northern Metropolitan,24/2/2018,2018,38,FALSE
Mernda,18 Lupin St,4,h,642500,S,RW,2018-02,25.9,3754,2,2,460,221,2010,Whittlesea City Council,-37.5912,145.09057,Northern Metropolitan,24/2/2018,2018,8,TRUE
Mernda,6 Sapling Pl,5,h,745000,S,HAR,2018-02,25.9,3754,2,2,564,251,2010,Whittlesea City Council,-37.61247,145.08782,Northern Metropolitan,24/2/2018,2018,8,TRUE
Mernda,3 Softwood Dr,3,h,570000,S,Buckingham,2018-02,25.9,3754,2,2,375,144,2010,Whittlesea City Council,-37.58892,145.08861,Northern Metropolitan,24/2/2018,2018,8,TRUE
Mernda,6 Uccello Wy,3,h,600000,S,Millership,2018-02,25.9,3754,2,2,362,160,2007,Whittlesea City Council,-37.60995,145.08925,Northern Metropolitan,24/2/2018,2018,11,TRUE
Mernda,99 Waterview Dr,3,h,615000,S,Ray,2018-02,25.9,3754,2,2,525,168,2008,Whittlesea City Council,-37.61185,145.08194,Northern Metropolitan,24/2/2018,2018,10,TRUE
Middle Park,33 Canterbury Rd,6,h,5575000,S,Marshall,2018-02,3,3206,4,4,420,324,1880,Port Phillip City Council,-37.84535,144.96044,Southern Metropolitan,24/2/2018,2018,138,FALSE
Middle Park,45 Erskine St,3,h,1711000,S,hockingstuart,2018-02,3,3206,2,1,107,119,1900,Port Phillip City Council,-37.84708,144.95878,Southern Metropolitan,24/2/2018,2018,118,FALSE
Middle Park,108 Hambleton St,3,h,3750000,SA,Greg,2018-02,3,3206,1,0,284,148,1890,Port Phillip City Council,-37.84794,144.96117,Southern Metropolitan,24/2/2018,2018,128,FALSE
Middle Park,123 Hambleton St,3,h,1720000,S,Greg,2018-02,3,3206,2,1,108,169,1890,Port Phillip City Council,-37.84812,144.9624,Southern Metropolitan,24/2/2018,2018,128,FALSE
Middle Park,22 McGregor St,3,h,3250000,S,Greg,2018-02,3,3206,2,1,286,233,1900,Port Phillip City Council,-37.85205,144.96481,Southern Metropolitan,24/2/2018,2018,118,FALSE
Middle Park,123 Neville St,3,h,1712000,S,Greg,2018-02,3,3206,2,1,125,123,2000,Port Phillip City Council,-37.85086,144.96317,Southern Metropolitan,24/2/2018,2018,18,TRUE
Mill Park,74 Roycroft Av,3,h,585000,SP,Ray,2018-02,17.9,3082,1,2,534,115,1978,Whittlesea City Council,-37.66744,145.05228,Northern Metropolitan,24/2/2018,2018,40,FALSE
Mill Park,73 Veronica Cr,3,h,728000,S,Barry,2018-02,17.9,3082,2,1,665,165,1985,Whittlesea City Council,-37.67218,145.07438,Northern Metropolitan,24/2/2018,2018,33,FALSE
Mill Park,3 Westleigh Ct,3,h,750000,S,Barry,2018-02,17.9,3082,2,1,530,530,1989,Whittlesea City Council,-37.65305,145.04325,Northern Metropolitan,24/2/2018,2018,29,TRUE
Mill Park,6 Worgan Cl,3,h,715000,S,HAR,2018-02,17.9,3082,2,2,596,150,1985,Whittlesea City Council,-37.6576,145.05373,Northern Metropolitan,24/2/2018,2018,33,FALSE
Mitcham,9 Fellows St,3,h,1600000,VB,Noel,2018-02,17.2,3132,2,2,438,221,1920,Whitehorse City Council,-37.81272,145.19188,Eastern Metropolitan,24/2/2018,2018,98,FALSE
Mitcham,15 Nara Rd,3,h,1070000,VB,Noel,2018-02,17.2,3132,2,1,654,164,1974,Whitehorse City Council,-37.80953,145.20869,Eastern Metropolitan,24/2/2018,2018,44,FALSE
Montmorency,50 Adam Cr,4,h,885000,S,Buckingham,2018-02,16.2,3094,2,2,1098,143,1985,Banyule City Council,-37.71817,145.13411,Eastern Metropolitan,24/2/2018,2018,33,FALSE
Montmorency,11 Luisa Ct,5,h,1180000,S,Jellis,2018-02,16.2,3094,3,2,1126,212,1980,Banyule City Council,-37.71617,145.12878,Eastern Metropolitan,24/2/2018,2018,38,FALSE
Moonee Ponds,10 Albert St,2,h,750000,VB,Nelson,2018-02,6.2,3039,1,1,149,84,1970,Moonee Valley City Council,-37.76298,144.92129,Western Metropolitan,24/2/2018,2018,48,FALSE
Moonee Ponds,21 Davies St,3,h,1300000,VB,Nelson,2018-02,6.2,3039,1,1,429,180,2011,Moonee Valley City Council,-37.76872,144.92706,Western Metropolitan,24/2/2018,2018,7,TRUE
Moonee Ponds,104 Park St,5,h,2760000,S,Nelson,2018-02,6.2,3039,3,3,718,155.5,1910,Moonee Valley City Council,-37.76085,144.91046,Western Metropolitan,24/2/2018,2018,108,FALSE
Moorabbin,20b Grandview Gr,4,t,1250000,VB,Buxton,2018-02,14.3,3189,3,2,339,262,2017,Kingston City Council,-37.94372,145.04611,Southern Metropolitan,24/2/2018,2018,1,TRUE
Moorabbin,38 Marrbridge Rd,4,h,1210000,PI,Buxton,2018-02,14.3,3189,2,1,593,196,1950,Kingston City Council,-37.93923,145.05979,Southern Metropolitan,24/2/2018,2018,68,FALSE
Moorabbin,5 Stayner Gr,3,h,1250000,SA,Buxton,2018-02,14.3,3189,2,1,613,149,1950,Kingston City Council,-37.94388,145.04048,Southern Metropolitan,24/2/2018,2018,68,FALSE
Mooroolbark,17 Coolabah St,3,h,630000,S,Barry,2018-02,26.5,3138,1,2,872,99,1970,Yarra Ranges Shire Council,-37.77754,145.31048,Eastern Victoria,24/2/2018,2018,48,FALSE
Mooroolbark,107 Taylor Rd,4,h,922000,S,LJ,2018-02,26.5,3138,2,4,1250,196,1975,Yarra Ranges Shire Council,-37.78534,145.33323,Eastern Victoria,24/2/2018,2018,43,FALSE
Mooroolbark,15 The Briars,3,h,665000,S,Fletchers,2018-02,26.5,3138,1,2,513,115,1996,Yarra Ranges Shire Council,-37.76191,145.33016,Eastern Victoria,24/2/2018,2018,22,TRUE
Mount Waverley,49 Bruce St,5,h,1760000,PI,Jellis,2018-02,14.2,3149,2,2,805,255,1994,Monash City Council,-37.88192,145.13394,Eastern Metropolitan,24/2/2018,2018,24,TRUE
Mount Waverley,26 Princetown Rd,4,h,1870000,S,Jellis,2018-02,14.2,3149,2,2,702,211,2008,Monash City Council,-37.88143,145.12731,Eastern Metropolitan,24/2/2018,2018,10,TRUE
Mount Waverley,9 Quaintance St,4,h,1450000,S,Barry,2018-02,14.2,3149,2,2,730,171,1950,Monash City Council,-37.8655,145.12065,Eastern Metropolitan,24/2/2018,2018,68,FALSE
Murrumbeena,43b Kinlock Av,3,t,1325000,S,Buxton,2018-02,10.1,3163,2,1,287,225,2017,Glen Eira City Council,-37.90522,145.07109,Southern Metropolitan,24/2/2018,2018,1,TRUE
Newport,40 Anderson St,4,h,1085000,S,McGrath,2018-02,6.2,3015,2,1,336,130,1920,Hobsons Bay City Council,-37.84485,144.87738,Western Metropolitan,24/2/2018,2018,98,FALSE
Newport,13 Holland Ct,2,h,895000,S,Raine,2018-02,6.2,3015,2,2,152,133.5,2012,Hobsons Bay City Council,-37.84792,144.89288,Western Metropolitan,24/2/2018,2018,6,TRUE
Newport,15 Steele St,4,h,1150000,S,Williams,2018-02,6.2,3015,2,1,418,158,1940,Hobsons Bay City Council,-37.83916,144.88168,Western Metropolitan,24/2/2018,2018,78,FALSE
Newport,45 Woods St,3,h,1237500,S,Greg,2018-02,6.2,3015,1,3,505,134,1930,Hobsons Bay City Council,-37.84589,144.8768,Western Metropolitan,24/2/2018,2018,88,FALSE
Niddrie,94 Hotham Rd,3,h,920000,PI,Barry,2018-02,10.4,3042,1,5,534,123,1950,Moonee Valley City Council,-37.7347,144.88021,Western Metropolitan,24/2/2018,2018,68,FALSE
